id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
7lmeHLHBe4nmXzuXc0HDjk,Testify,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],1.0,1.0,False,0.47,0.978,7.0,-5.399,1.0,0.0727,0.0261,1.09e-05,0.356,0.503,117.906,210133.0,4.0,1999.0,1999-11-02
1wsRitfRRtWyEapl0q22o8,Guerrilla Radio,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],2.0,1.0,True,0.599,0.957,11.0,-5.763999999999999,1.0,0.188,0.0129,7.06e-05,0.155,0.489,103.68,206200.0,4.0,1999.0,1999-11-02
1hR0fIFK2qRG3f3RF70pb7,Calm Like a Bomb,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],3.0,1.0,False,0.315,0.97,7.0,-5.424,1.0,0.483,0.0234,2.03e-06,0.122,0.37,149.749,298893.0,4.0,1999.0,1999-11-02
2lbASgTSoDO7MTuLAXlTW0,Mic Check,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],4.0,1.0,True,0.44,0.967,11.0,-5.83,0.0,0.237,0.163,3.64e-06,0.121,0.574,96.752,213640.0,4.0,1999.0,1999-11-02
1MQTmpYOZ6fcMQc56Hdo7T,Sleep Now In the Fire,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],5.0,1.0,False,0.426,0.929,2.0,-6.729,1.0,0.0701,0.00162,0.105,0.0789,0.539,127.059,205600.0,4.0,1999.0,1999-11-02
2LXPNLSMAauNJfnC58lSqY,Born of a Broken Man,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],6.0,1.0,False,0.298,0.848,2.0,-5.947,1.0,0.0727,0.0538,0.0015199999999999,0.201,0.1939999999999999,148.282,280960.0,4.0,1999.0,1999-11-02
3moeHk8eIajvUEzVocXukf,Born As Ghosts,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],7.0,1.0,False,0.417,0.976,9.0,-6.032,1.0,0.175,0.0004269999999999,0.000134,0.107,0.483,90.395,202040.0,4.0,1999.0,1999-11-02
4llunZfVXv3NvUzXVB3VVL,Maria,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],8.0,1.0,False,0.2769999999999999,0.873,11.0,-6.5710000000000015,0.0,0.0883,0.00694,5.400000000000001e-05,0.188,0.618,172.84799999999996,228093.0,4.0,1999.0,1999-11-02
21Mq0NzFoVRvOmLTOnJjng,Voice of the Voiceless,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],9.0,1.0,False,0.441,0.882,7.0,-7.362999999999999,1.0,0.044,0.0195,0.00684,0.15,0.418,83.37100000000002,151573.0,4.0,1999.0,1999-11-02
6s2FgJbnnMwFTpWJZzvb6z,New Millennium Homes,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],10.0,1.0,False,0.4479999999999999,0.861,9.0,-6.12,1.0,0.0676,0.00306,0.0,0.0987,0.7609999999999999,92.777,224933.0,4.0,1999.0,1999-11-02
7o2Razxnl33Jrgz4PpMYNa,Ashes In the Fall,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],11.0,1.0,True,0.456,0.7040000000000001,7.0,-6.687,1.0,0.0982,0.0052,4.12e-06,0.0595,0.6559999999999999,140.629,277267.0,4.0,1999.0,1999-11-02
3Hxu3Ey1TV9mZ5XqMXckiS,War Within a Breath,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],12.0,1.0,False,0.3989999999999999,0.965,6.0,-5.901,1.0,0.143,0.00442,0.0314,0.3670000000000001,0.174,98.464,216427.0,4.0,1999.0,1999-11-02
6ZU9RJIZ0fNaFuQM57bDIA,Bombtrack,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],1.0,1.0,True,0.478,0.855,4.0,-7.438,0.0,0.121,0.0134,3.18e-05,0.179,0.6679999999999999,151.93,243760.0,4.0,1992.0,1992-11-03
3FUS56gKr9mVBmzvlnodlh,Killing In the Name,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],2.0,1.0,True,0.457,0.779,7.0,-6.323,1.0,0.257,0.0185,2.04e-06,0.0247,0.7340000000000001,86.573,313667.0,4.0,1992.0,1992-11-03
3tTL7jlSkowXidYeafFtwG,Take the Power Back,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],3.0,1.0,True,0.542,0.8420000000000001,1.0,-7.1370000000000005,1.0,0.173,0.043,0.000153,0.173,0.301,104.772,335840.0,4.0,1992.0,1992-11-03
2vuDdXqekkDCSdawJyUpT6,Settle for Nothing,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],4.0,1.0,False,0.516,0.5329999999999999,7.0,-9.563,1.0,0.0429,0.0253,4.71e-05,0.113,0.29,97.732,287333.0,4.0,1992.0,1992-11-03
11cxKUEgnVAlesUKt4e3br,Bullet In the Head,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],5.0,1.0,True,0.418,0.8059999999999999,4.0,-6.965,1.0,0.128,0.0032,0.000788,0.623,0.447,164.202,307067.0,4.0,1992.0,1992-11-03
1IDAJagxB9AQjjYXaiDK1j,Know Your Enemy,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],6.0,1.0,True,0.574,0.765,4.0,-7.755,1.0,0.128,0.0141,0.0037799999999999,0.136,0.613,117.636,294693.0,4.0,1992.0,1992-11-03
6zbHSDJjgrNdfIxPyGfPBt,Wake Up,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],7.0,1.0,False,0.411,0.823,7.0,-7.5539999999999985,1.0,0.115,0.00316,0.0148,0.149,0.573,170.28099999999995,364133.0,4.0,1992.0,1992-11-03
3YEk8mVdMI7rxtfimlUd1G,Fistful of Steel,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],8.0,1.0,False,0.52,0.755,4.0,-9.031,0.0,0.134,0.0195,0.34,0.0956,0.608,155.513,331107.0,4.0,1992.0,1992-11-03
0WK0EqiidP6WEDOHK34HEe,Township Rebellion,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],9.0,1.0,True,0.525,0.597,2.0,-8.578,1.0,0.0551,0.00747,0.0055299999999999,0.351,0.47,133.58,324427.0,4.0,1992.0,1992-11-03
1zVE9JBBy8j0KmlbM8Xwhi,Freedom,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],10.0,1.0,False,0.499,0.613,7.0,-8.53,1.0,0.0953,0.00061,0.0225,0.2319999999999999,0.531,113.577,366267.0,4.0,1992.0,1992-11-03
2SwgVZn9S4NGueAaEAryf1,Man on a Mission,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],1.0,1.0,False,0.787,0.903,0.0,-4.894,1.0,0.0315,0.292,2.48e-05,0.1009999999999999,0.962,119.946,224307.0,4.0,2018.0,2018-04-10
0QCQ1Isa0YPVyIbs6JwpO1,Do It for Love,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],2.0,1.0,False,0.5870000000000001,0.958,4.0,-5.149,1.0,0.0586,0.107,0.0,0.0574,0.8320000000000001,87.976,238000.0,4.0,2018.0,2018-04-10
3kIBEFhsZOeeKGebxRraOb,Someday We'll Know,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],3.0,1.0,False,0.565,0.7809999999999999,1.0,-5.073,0.0,0.0308,0.0233,9.91e-06,0.0819,0.461,109.977,268013.0,4.0,2018.0,2018-04-10
5dNDRw6qjDcnbW3luRhElU,Forever for You,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],4.0,1.0,False,0.6509999999999999,0.5670000000000001,9.0,-6.4170000000000025,1.0,0.024,0.562,5.78e-06,0.186,0.37,97.03,277813.0,4.0,2018.0,2018-04-10
561UU4MvlsCenN1x7leYCh,Life's Too Short,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],5.0,1.0,False,0.833,0.805,0.0,-4.553999999999999,1.0,0.0347,0.076,0.0136,0.0731,0.974,116.013,209960.0,4.0,2018.0,2018-04-10
5ytl6Ay8G7ucmujk9R3S0c,Getaway Car,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],6.0,1.0,False,0.782,0.619,8.0,-5.759,1.0,0.0266,0.264,0.0,0.0607,0.898,110.004,229253.0,4.0,2018.0,2018-04-10
0zjqm0VWOQT9is5gT9CTib,Make You Stay,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],7.0,1.0,False,0.605,0.921,9.0,-4.336,0.0,0.0407,0.0203,0.0,0.228,0.705,90.02,221174.0,4.0,2018.0,2018-04-10
5UMTzSiB8mMu9vuo2PZkhd,Miss DJ,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],8.0,1.0,False,0.679,0.8909999999999999,10.0,-3.531,1.0,0.0339,0.0953,0.0,0.155,0.965,102.992,229213.0,4.0,2018.0,2018-04-10
6Uz62Rd9XadpjT8Zebgwq2,She Got Me Bad,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],9.0,1.0,False,0.61,0.7440000000000001,10.0,-5.819,1.0,0.0506,0.41,0.0,0.142,0.672,170.00099999999995,196280.0,4.0,2018.0,2018-04-10
7IYXfiXsiMdhcboT6Vw7Qu,Breath of Your Life,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],10.0,1.0,False,0.705,0.769,1.0,-7.0829999999999975,1.0,0.0348,0.281,0.0,0.0997,0.795,96.003,234987.0,4.0,2018.0,2018-04-10
0dT5eHAqMNchKMw06dgyFW,Intuition,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],11.0,1.0,False,0.77,0.55,7.0,-6.515,1.0,0.034,0.536,0.0,0.149,0.6559999999999999,125.919,250693.0,4.0,2018.0,2018-04-10
3nvfZxZcdZ5rIy8bxAr5fX,Heartbreak Time,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],12.0,1.0,False,0.611,0.61,5.0,-7.851,0.0,0.0393,0.299,0.0,0.297,0.684,171.995,246400.0,4.0,2018.0,2018-04-10
2nWM35FPxkYAWHHv9hrczL,Something About You,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],13.0,1.0,False,0.8,0.552,10.0,-6.2079999999999975,1.0,0.0244,0.158,0.0,0.1669999999999999,0.347,98.022,242907.0,4.0,2018.0,2018-04-10
1pxJE4N74aGkC6BbIUhq3P,Love in a Dangerous Time,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],14.0,1.0,False,0.593,0.95,8.0,-6.72,1.0,0.0403,0.183,0.000251,0.0615,0.7909999999999999,99.016,296008.0,4.0,2018.0,2018-04-10
5oLsi3F0C26MGnXJcnzQyB,Love The One You're With,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],1.0,1.0,False,0.61,0.883,0.0,-5.888999999999999,1.0,0.0749,0.24,0.0,0.248,0.6409999999999999,95.034,215093.0,4.0,2003.0,2003-12-01
7xGWDXdFKvsapcORfJuloO,Your Game,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],2.0,1.0,False,0.741,0.632,11.0,-7.837999999999999,0.0,0.0431,0.077,0.0,0.0334,0.593,92.987,250000.0,4.0,2003.0,2003-12-01
0AqhwhQv1xnqCH9wzlQ7PE,Stronger,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],3.0,1.0,False,0.645,0.513,0.0,-8.404,1.0,0.0391,0.296,3.75e-06,0.109,0.6829999999999999,75.008,318720.0,4.0,2003.0,2003-12-01
4mZsyuthp695XQWwb2g3qe,Leave Right Now,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],4.0,1.0,False,0.6409999999999999,0.445,6.0,-8.674,1.0,0.0368,0.145,0.0,0.108,0.3829999999999999,81.931,214733.0,4.0,2003.0,2003-12-01
5nvUqq0fvB0GN6mqzDc9Ey,Love Is A Matter Of Distance,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],5.0,1.0,False,0.5429999999999999,0.56,8.0,-6.982,1.0,0.024,0.51,0.0,0.0954,0.304,99.941,178027.0,4.0,2003.0,2003-12-01
4KepeWvq5KfZUevd0cQ70T,Dance The Night Away,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],6.0,1.0,False,0.77,0.757,11.0,-5.386,0.0,0.044,0.173,8.87e-06,0.0244,0.596,99.994,245573.0,4.0,2003.0,2003-12-01
3VXoePG7JjYl2ay8fzLhtG,Very Kind,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],7.0,1.0,False,0.77,0.288,9.0,-10.32,0.0,0.0526,0.1119999999999999,0.0,0.1639999999999999,0.44,79.962,310013.0,4.0,2003.0,2003-12-01
41YN3uBz1PpFNZtmAAaSKS,Free,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],8.0,1.0,False,0.7170000000000001,0.616,6.0,-8.087,0.0,0.0277,0.0576,0.0,0.0497,0.6920000000000001,98.628,247067.0,4.0,2003.0,2003-12-01
2nO4uKyReZHH7JS61yT2nS,Going My Way,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],9.0,1.0,False,0.564,0.395,11.0,-9.912,1.0,0.125,0.337,0.0,0.289,0.374,84.896,221347.0,4.0,2003.0,2003-12-01
4L4Ug6ah2UXH3JDlpeduRf,Out Of My Mind,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],10.0,1.0,False,0.79,0.83,7.0,-7.254,1.0,0.0623,0.0472,0.0,0.13,0.945,120.955,187640.0,4.0,2003.0,2003-12-01
2JgPlDkLbdcRk5Jp3e7Pgm,Friday's Child,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],11.0,1.0,False,0.545,0.6890000000000001,6.0,-7.063,1.0,0.0394,0.0998,0.13,0.1159999999999999,0.7959999999999999,164.003,540933.0,4.0,2003.0,2003-12-01
5Kz6iIkOBZepijORtkfEvj,Listen For The Laugh,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],1.0,1.0,False,0.521,0.8140000000000001,2.0,-7.903,1.0,0.0546,0.23,0.13,0.288,0.894,172.989,247293.0,3.0,1994.0,1994-03-01
6uu5fXS1JPfX3pGArifC8A,All The Ways I Want You,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],2.0,1.0,False,0.6970000000000001,0.2339999999999999,4.0,-14.984000000000002,1.0,0.0301,0.523,0.00364,0.104,0.336,101.608,258600.0,4.0,1994.0,1994-03-01
6AGrDsrNVFeTTl4sQHfqsY,Bone In My Ear,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],3.0,1.0,False,0.417,0.365,9.0,-12.711,0.0,0.0344,0.741,0.000641,0.258,0.307,172.692,225867.0,3.0,1994.0,1994-03-01
1MdS31xYweAsuwj7fdR8xA,Burden Of The Angel/Beast,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],4.0,1.0,False,0.695,0.312,2.0,-13.338,1.0,0.0293,0.7929999999999999,0.0146,0.104,0.3720000000000001,125.427,390667.0,4.0,1994.0,1994-03-01
0rHW20CX7izpkFLVj6RhtM,Scanning These Crowds,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],5.0,1.0,False,0.584,0.611,2.0,-9.104,1.0,0.0291,0.139,0.000113,0.115,0.4379999999999999,118.199,229533.0,4.0,1994.0,1994-03-01
31v1dqATMAtTPlZjOE3Tou,Southland Of The Heart,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],6.0,1.0,False,0.562,0.303,0.0,-13.376,1.0,0.0261,0.0367,0.000332,0.0837,0.242,70.465,289893.0,4.0,1994.0,1994-03-01
4M2EK2o9Zgy2jeqLVifARM,Train In The Rain,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],7.0,1.0,False,0.5589999999999999,0.313,4.0,-17.002,1.0,0.0463,0.94,0.879,0.0981,0.743,102.922,223173.0,4.0,1994.0,1994-03-01
59gijFhkwYNY2IAw0wg2PX,Someone I Used To Love,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],8.0,1.0,False,0.4589999999999999,0.3339999999999999,9.0,-13.8,1.0,0.0309,0.481,6.7e-05,0.11,0.384,82.948,214907.0,4.0,1994.0,1994-03-01
1dVT2CbuH0j9rKco5dvkLI,Love Loves You Too,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],9.0,1.0,False,0.613,0.294,4.0,-13.13,1.0,0.0311,0.8109999999999999,0.0243,0.108,0.174,81.959,253933.0,4.0,1994.0,1994-03-01
3bM7rvHfGmCxRPOiPE177Y,Sunrise On The Mississippi,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],10.0,1.0,False,0.568,0.307,0.0,-13.334,1.0,0.0428,0.877,0.898,0.265,0.76,142.66299999999995,181133.0,4.0,1994.0,1994-03-01
2IHBrlBh7aurAatdXG2yTb,Closer to the Light,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],11.0,1.0,False,0.536,0.2189999999999999,11.0,-18.2,0.0,0.03,0.34,0.0362,0.123,0.306,143.576,250333.0,3.0,1994.0,1994-03-01
7rrMXOKZNmoO10wgvwNj5H,Tie Me At The Crossroads,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],12.0,1.0,False,0.586,0.742,9.0,-6.884,1.0,0.0493,0.023,8.77e-06,0.0697,0.968,170.009,170507.0,4.0,1994.0,1994-03-01
6LiqMOJNu3pMKO6M1cTsgA,Amber Waves,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],1.0,1.0,False,0.5760000000000001,0.494,9.0,-9.917,1.0,0.0262,0.898,0.00443,0.139,0.4370000000000001,100.0,219400.0,4.0,2002.0,2002-10-28
7Kwmac3lkTQ8tPyAVQ0L8G,A Sorta Fairytale,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],2.0,1.0,False,0.605,0.4629999999999999,5.0,-9.805,0.0,0.0433,0.6829999999999999,0.0206,0.091,0.888,153.072,328600.0,4.0,2002.0,2002-10-28
5AYTqYsVCLGRZn260BdzhA,Wednesday,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],3.0,1.0,False,0.5529999999999999,0.413,7.0,-13.424,0.0,0.0367,0.888,0.0015199999999999,0.0902,0.3989999999999999,106.479,149107.0,5.0,2002.0,2002-10-28
23x2sdNqlVYtl5gWGyNFde,strange,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],4.0,1.0,False,0.5329999999999999,0.319,10.0,-11.448,1.0,0.0323,0.885,0.00387,0.118,0.1969999999999999,119.475,185987.0,3.0,2002.0,2002-10-28
5lRtnfrCah6ntObtZLbZTU,Carbon,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],5.0,1.0,False,0.4479999999999999,0.584,8.0,-9.971,0.0,0.0296,0.8029999999999999,0.3339999999999999,0.0858,0.4270000000000001,157.99200000000005,273333.0,3.0,2002.0,2002-10-28
6SlnEnfXXRN56646HSFcO5,Crazy,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],6.0,1.0,False,0.465,0.375,2.0,-11.737,0.0,0.0292,0.7609999999999999,0.0218,0.13,0.233,131.164,263293.0,3.0,2002.0,2002-10-28
76zFGcQrel57hYKVLseQDN,wampum prayer,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],7.0,1.0,False,0.496,0.15,8.0,-16.816,1.0,0.246,0.977,0.000202,0.158,0.2269999999999999,130.123,44333.0,4.0,2002.0,2002-10-28
78ooTgHdUvkvmKqm5bw293,don't make me come to Vegas,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],8.0,1.0,False,0.685,0.4320000000000001,7.0,-11.278,1.0,0.0373,0.861,0.21,0.0883,0.611,97.028,291560.0,4.0,2002.0,2002-10-28
5uvY2yM4HMKdwijMCPrd4x,Sweet Sangria,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],9.0,1.0,False,0.6779999999999999,0.49,0.0,-10.468,1.0,0.0361,0.672,0.000643,0.188,0.685,134.97799999999998,241693.0,4.0,2002.0,2002-10-28
5qGqSVrQC55BPAKhJj5Ftv,Your Cloud,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],10.0,1.0,False,0.591,0.299,6.0,-14.459,1.0,0.0287,0.847,0.0455,0.106,0.149,113.019,270680.0,4.0,2002.0,2002-10-28
3UkYhZrL4RrjQbxxth6uQ0,Pancake,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],11.0,1.0,False,0.5920000000000001,0.55,2.0,-9.097,0.0,0.0284,0.8,0.00364,0.114,0.573,133.952,234827.0,4.0,2002.0,2002-10-28
0AByf8LXqfnKa1UW7kbxsr,I Can't See New York,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],12.0,1.0,False,0.4589999999999999,0.401,5.0,-11.675,0.0,0.0271,0.8759999999999999,0.0941,0.0762,0.18,101.636,434907.0,4.0,2002.0,2002-10-28
1ymMLSCjjk9tuVC0ZhfmBh,mrs. jesus,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],13.0,1.0,False,0.485,0.295,9.0,-12.633,1.0,0.0324,0.921,0.0283,0.177,0.223,123.168,185253.0,4.0,2002.0,2002-10-28
5p8pLI3XwrwiIdxdw2Rlgd,Taxi Ride,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],14.0,1.0,False,0.55,0.6629999999999999,8.0,-7.5870000000000015,1.0,0.0359,0.353,0.0141,0.13,0.642,166.00799999999995,240333.0,4.0,2002.0,2002-10-28
2tu3GBzpVQfD8gtYsIm2o5,Another Girl's Paradise,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],15.0,1.0,False,0.618,0.415,0.0,-10.983,1.0,0.0307,0.7140000000000001,0.00156,0.142,0.241,123.099,214613.0,4.0,2002.0,2002-10-28
4lDMOr82Ks0qcXSe9hp4f0,Scarlet's Walk,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],16.0,1.0,False,0.444,0.392,3.0,-12.271,0.0,0.0273,0.963,0.0561,0.106,0.327,81.531,256853.0,4.0,2002.0,2002-10-28
1MjpQ68nD7GhX2GusCyPD5,Virginia,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],17.0,1.0,False,0.457,0.49,6.0,-10.096,0.0,0.0273,0.87,0.161,0.136,0.2289999999999999,140.972,235147.0,3.0,2002.0,2002-10-28
0UxGJ0eyqOdcPrOWCNJtmp,Gold Dust,Scarlet's Walk,5JnLg2nd43M3NS4NfVrIdQ,['Tori Amos'],['1KsASRNugxU85T0u6zSg32'],18.0,1.0,False,0.276,0.2239999999999999,3.0,-11.98,0.0,0.0352,0.923,0.00425,0.102,0.261,127.688,356147.0,4.0,2002.0,2002-10-28
